request_id,account,ea_session,symbol,server_time,session_code,killzone_code,action,final_category,final_category_detail,category,reason,events,prior_request_id,prior_age_minutes,ttl_minutes,decision_tier,decision_source,decision_state,python_final_allow,model_family,recorded,final_resolver_reason,adjudicator_ran,analyst_selected_state,consumed_sweep_all_candidates
591813800_1786999708_97504390_1787005278_USDCHF_11316,591813800,591813800_1786999708_97504390,USDCHF,1787005278,OFF,NK,REUSE,UNCHANGED_STATE,unchanged_decisive_non_approval_within_ttl,UNCHANGED_STATE,unchanged_decisive_non_approval_within_ttl,,591813800_1786999708_97504390_1787004356_USDCHF_24979,15.366666666666667,30.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,,qualitative_block_upheld,True,ABSTAIN,
591813800_1786999708_97504390_1787006200_USDCHF_17190,591813800,591813800_1786999708_97504390,USDCHF,1787006199,OFF,NK,CALL,OTHER_REQUIRED,decisive_prior_ttl_expired,OTHER_REQUIRED,decisive_prior_ttl_expired,,591813800_1786999708_97504390_1787004356_USDCHF_24979,30.716666666666665,30.0,FULL_STRUCTURED,ai_rejected,REJECT,False,luna,stored,qualitative_block_upheld,True,REJECT,
591813800_1786999708_97504390_1787008042_USDCHF_19249,591813800,591813800_1786999708_97504390,USDCHF,1787008042,NY,K,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,session_transition|killzone_transition|price_drift,591813800_1786999708_97504390_1787006200_USDCHF_17190,30.716666666666665,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_block_upheld,True,ABSTAIN,
591813800_1786999708_97504390_1787009887_USDCHF_4810,591813800,591813800_1786999708_97504390,USDCHF,1787009887,NY,K,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,591813800_1786999708_97504390_1787008042_USDCHF_19249,30.75,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,luna,stored,qualitative_block_upheld,True,REJECT,
591813800_1788495063_34619250_1788495119_USDCHF_12846,591813800,591813800_1788495063_34619250,USDCHF,1788495118,ASIA,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:contract_manifest_hash+decision_input_hash+python.family_profile_version+runtime_input_hash|session_transition|killzone_transition|request_state:po3.liquidity_kind|new_candidate,591813800_1786999708_97504390_1787009887_USDCHF_4810,24753.85,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_block_upheld,True,ABSTAIN,
591813800_1788495063_34619250_1788496040_USDCHF_12555,591813800,591813800_1788495063_34619250,USDCHF,1788496040,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,request_state:po3.ltf_choch+po3.ltf_mss+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,591813800_1788495063_34619250_1788495119_USDCHF_12846,15.366666666666667,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_block_upheld,True,ABSTAIN,
591813800_1788495063_34619250_1788497875_USDCHF_14110,591813800,591813800_1788495063_34619250,USDCHF,1788497875,ASIA,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,591813800_1788495063_34619250_1788496040_USDCHF_12555,30.583333333333332,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_block_upheld,True,ABSTAIN,
591813800_1788495063_34619250_1788499704_USDCHF_9507,591813800,591813800_1788495063_34619250,USDCHF,1788499703,ASIA,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,591813800_1788495063_34619250_1788497875_USDCHF_14110,30.466666666666665,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_block_upheld,True,ABSTAIN,
591813800_1788495063_34619250_1788501532_USDCHF_3079,591813800,591813800_1788495063_34619250,USDCHF,1788501532,ASIA,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,591813800_1788495063_34619250_1788499704_USDCHF_9507,30.483333333333334,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_block_upheld,True,ABSTAIN,
591813800_1788767828_50935000_1788781495_USDCHF_12314,591813800,591813800_1788767828_50935000,USDCHF,1788781495,ASIA,NK,CALL,PREDETERMINED_OUTCOME,python_hard_pre_gate_already_skips_provider,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:decision_input_hash+python.model_id+python.provider_id+runtime_input_hash|new_candidate,591813800_1788495063_34619250_1788501532_USDCHF_3079,4666.05,0.0,DEGRADED_NON_TRADING,hard_pre_gate,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788767828_50935000_1788784223_USDCHF_2913,591813800,591813800_1788767828_50935000,USDCHF,1788784222,ASIA,K,CALL,PREDETERMINED_OUTCOME,python_hard_pre_gate_already_skips_provider,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:decision_input_hash+python.model_id+python.provider_id+runtime_input_hash|killzone_transition|new_candidate,591813800_1788495063_34619250_1788501532_USDCHF_3079,4711.5,0.0,DEGRADED_NON_TRADING,hard_pre_gate,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788817575_100685484_1788818500_USDCHF_16370,591813800,591813800_1788817575_100685484,USDCHF,1788818499,OFF,NK,CALL,PREDETERMINED_OUTCOME,python_hard_pre_gate_already_skips_provider,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:decision_input_hash+python.model_id+python.provider_id+runtime_input_hash|session_transition|new_candidate,591813800_1788495063_34619250_1788501532_USDCHF_3079,5282.783333333334,0.0,DEGRADED_NON_TRADING,hard_pre_gate,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788817590_100700078_1788818504_USDCHF_31188,591813800,591813800_1788817590_100700078,USDCHF,1788818503,OFF,NK,CALL,PREDETERMINED_OUTCOME,python_hard_pre_gate_already_skips_provider,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:decision_input_hash+python.model_id+python.provider_id+runtime_input_hash|session_transition|new_candidate,591813800_1788495063_34619250_1788501532_USDCHF_3079,5282.85,0.0,DEGRADED_NON_TRADING,hard_pre_gate,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788817575_100685484_1788820311_USDCHF_14602,591813800,591813800_1788817575_100685484,USDCHF,1788820310,OFF,NK,CALL,PREDETERMINED_OUTCOME,python_hard_pre_gate_already_skips_provider,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:decision_input_hash+python.model_id+python.provider_id+runtime_input_hash|session_transition|new_candidate,591813800_1788495063_34619250_1788501532_USDCHF_3079,5312.966666666666,0.0,DEGRADED_NON_TRADING,hard_pre_gate,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788817590_100700078_1788820315_USDCHF_12598,591813800,591813800_1788817590_100700078,USDCHF,1788820314,OFF,NK,CALL,PREDETERMINED_OUTCOME,python_hard_pre_gate_already_skips_provider,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:decision_input_hash+python.model_id+python.provider_id+runtime_input_hash|session_transition|new_candidate,591813800_1788495063_34619250_1788501532_USDCHF_3079,5313.033333333334,0.0,DEGRADED_NON_TRADING,hard_pre_gate,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788817575_100685484_1788821217_USDCHF_15016,591813800,591813800_1788817575_100685484,USDCHF,1788821216,OFF,NK,CALL,PREDETERMINED_OUTCOME,python_hard_pre_gate_already_skips_provider,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:decision_input_hash+python.model_id+python.provider_id+runtime_input_hash|session_transition|new_candidate,591813800_1788495063_34619250_1788501532_USDCHF_3079,5328.066666666667,0.0,DEGRADED_NON_TRADING,hard_pre_gate,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788817590_100700078_1788821221_USDCHF_15394,591813800,591813800_1788817590_100700078,USDCHF,1788821221,OFF,NK,CALL,PREDETERMINED_OUTCOME,python_hard_pre_gate_already_skips_provider,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:decision_input_hash+python.model_id+python.provider_id+runtime_input_hash|session_transition|new_candidate,591813800_1788495063_34619250_1788501532_USDCHF_3079,5328.15,0.0,DEGRADED_NON_TRADING,hard_pre_gate,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788833236_116347031_1788834161_USDCHF_17167,591813800,591813800_1788833236_116347031,USDCHF,1788834160,NY,NK,CALL,PREDETERMINED_OUTCOME,python_hard_pre_gate_already_skips_provider,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:decision_input_hash+python.model_id+python.provider_id+runtime_input_hash|session_transition|new_candidate,591813800_1788495063_34619250_1788501532_USDCHF_3079,5543.8,0.0,DEGRADED_NON_TRADING,hard_pre_gate,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788837043_120154281_1788843695_USDCHF_20876,591813800,591813800_1788837043_120154281,USDCHF,1788843695,ASIA,NK,CALL,PREDETERMINED_OUTCOME,python_hard_pre_gate_already_skips_provider,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:decision_input_hash+python.model_id+python.provider_id+runtime_input_hash|request_state:po3.context_tier+po3.has_bos+po3.has_sweep+po3.htf_bos+po3.htf_choch+po3.htf_mss+po3.liquidity_kind+po3.ltf_bos+po3.po3_state+po3.structure_type+po3.sweep_side+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,591813800_1788495063_34619250_1788501532_USDCHF_3079,5702.716666666666,0.0,DEGRADED_NON_TRADING,hard_pre_gate,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788837043_120154281_1788844903_USDCHF_25187,591813800,591813800_1788837043_120154281,USDCHF,1788844903,ASIA,NK,CALL,PREDETERMINED_OUTCOME,python_hard_pre_gate_already_skips_provider,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:decision_input_hash+python.model_id+python.provider_id+runtime_input_hash|request_state:po3.context_tier+po3.has_bos+po3.has_sweep+po3.htf_bos+po3.htf_choch+po3.htf_mss+po3.liquidity_kind+po3.ltf_bos+po3.po3_state+po3.structure_type+po3.sweep_side+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,591813800_1788495063_34619250_1788501532_USDCHF_3079,5722.85,0.0,DEGRADED_NON_TRADING,hard_pre_gate,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788837043_120154281_1788847319_USDCHF_18942,591813800,591813800_1788837043_120154281,USDCHF,1788847318,ASIA,NK,CALL,UNKNOWN,no_archived_decision,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:decision_input_hash+python.model_id+python.provider_id+runtime_input_hash|request_state:is_buy+po3.context_tier+po3.has_bos+po3.has_sweep+po3.htf_bos+po3.htf_choch+po3.htf_mss+po3.liquidity_kind+po3.ltf_bos+po3.po3_state+po3.structure_type+po3.sweep_side+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,591813800_1788495063_34619250_1788501532_USDCHF_3079,5763.1,0.0,,,,False,unknown,,,False,,
591813800_1788837043_120154281_1788859407_USDCHF_27371,591813800,591813800_1788837043_120154281,USDCHF,1788859406,ASIA,NK,CALL,PREDETERMINED_OUTCOME,python_hard_pre_gate_already_skips_provider,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:decision_input_hash+python.model_id+python.provider_id+runtime_input_hash|request_state:po3.context_tier+po3.has_bos+po3.has_sweep+po3.htf_bos+po3.htf_choch+po3.htf_mss+po3.liquidity_kind+po3.ltf_bos+po3.po3_state+po3.structure_type+po3.sweep_side+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,591813800_1788495063_34619250_1788501532_USDCHF_3079,5964.566666666667,0.0,DEGRADED_NON_TRADING,hard_pre_gate,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788837043_120154281_1788861824_USDCHF_9522,591813800,591813800_1788837043_120154281,USDCHF,1788861823,ASIA,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:decision_input_hash+runtime_input_hash|request_state:is_buy+po3.context_tier+po3.developing_bos+po3.has_bos+po3.htf_bos+po3.htf_choch+po3.htf_mss+po3.liquidity_kind+po3.ltf_choch+po3.ltf_mss+po3.po3_state+po3.structure_type+po3.sweep_side+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,591813800_1788495063_34619250_1788501532_USDCHF_3079,6004.85,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,luna,stored,analyst_reject,False,REJECT,
591813800_1788837043_120154281_1788862428_USDCHF_30404,591813800,591813800_1788837043_120154281,USDCHF,1788862428,ASIA,NK,REUSE,UNCHANGED_STATE,unchanged_decisive_non_approval_within_ttl,UNCHANGED_STATE,unchanged_decisive_non_approval_within_ttl,,591813800_1788837043_120154281_1788861824_USDCHF_9522,10.083333333333334,30.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,,qualitative_block_upheld,True,ABSTAIN,
591813800_1788837043_120154281_1788863033_USDCHF_213,591813800,591813800_1788837043_120154281,USDCHF,1788863032,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,591813800_1788837043_120154281_1788861824_USDCHF_9522,20.15,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_block_upheld,True,ABSTAIN,
591813800_1788837043_120154281_1788863637_USDCHF_24069,591813800,591813800_1788837043_120154281,USDCHF,1788863637,ASIA,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,591813800_1788837043_120154281_1788863033_USDCHF_213,10.083333333333334,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_block_upheld,True,ABSTAIN,
591813800_1788837043_120154281_1788864242_USDCHF_31506,591813800,591813800_1788837043_120154281,USDCHF,1788864242,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,identity:python.model_id+python.provider_id|candidate_state:target_source+tp_model|price_drift|new_candidate,591813800_1788837043_120154281_1788863637_USDCHF_24069,10.083333333333334,0.0,DEGRADED_NON_TRADING,provider_transport_error,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788837043_120154281_1788864846_USDCHF_17086,591813800,591813800_1788837043_120154281,USDCHF,1788864846,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,candidate_state:target_source+tp_model|price_drift|new_candidate,591813800_1788837043_120154281_1788863637_USDCHF_24069,20.15,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
591813800_1788837043_120154281_1788865450_USDCHF_9387,591813800,591813800_1788837043_120154281,USDCHF,1788865449,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,request_state:po3.context_tier+po3.developing_bos+po3.has_bos+po3.has_follow_through+po3.htf_bos+po3.po3_state+po3.structure_type+po3.t_bos|new_candidate,591813800_1788837043_120154281_1788864846_USDCHF_17086,10.05,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,luna,stored,analyst_reject,False,REJECT,
591813800_1788837043_120154281_1788866054_USDCHF_18960,591813800,591813800_1788837043_120154281,USDCHF,1788866053,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,591813800_1788837043_120154281_1788865450_USDCHF_9387,10.066666666666666,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,luna,stored,analyst_reject,False,REJECT,
591813800_1788837043_120154281_1788866659_USDCHF_14366,591813800,591813800_1788837043_120154281,USDCHF,1788866658,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,regime_label,591813800_1788837043_120154281_1788866054_USDCHF_18960,10.083333333333334,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,luna,stored,analyst_reject,False,REJECT,
591813800_1788837043_120154281_1788867263_USDCHF_30943,591813800,591813800_1788837043_120154281,USDCHF,1788867262,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,591813800_1788837043_120154281_1788866659_USDCHF_14366,10.066666666666666,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,luna,stored,analyst_reject,False,REJECT,
591813800_1788837043_120154281_1788867867_USDCHF_237,591813800,591813800_1788837043_120154281,USDCHF,1788867866,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,591813800_1788837043_120154281_1788867263_USDCHF_30943,10.066666666666666,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,luna,stored,analyst_reject,False,REJECT,
591813800_1788837043_120154281_1788868471_USDCHF_13915,591813800,591813800_1788837043_120154281,USDCHF,1788868470,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,591813800_1788837043_120154281_1788867867_USDCHF_237,10.066666666666666,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,luna,stored,analyst_reject,False,REJECT,
591813800_1788891952_175066921_1788891963_USDCHF_31722,591813800,591813800_1788891952_175066921,USDCHF,1788891962,LON,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:decision_input_hash+python.family_profile_version+python.prompt_contract_version+runtime_input_hash|session_transition|request_state:is_buy+po3.htf_choch+po3.htf_mss+po3.liquidity_kind+po3.structure_type+po3.sweep_side+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,591813800_1788837043_120154281_1788868471_USDCHF_13915,391.53333333333336,0.0,DEGRADED_NON_TRADING,local_pipeline_error,REJECT,False,luna,non_full_structured_decision,,False,,
591813800_1788905116_188231343_1788905132_USDCHF_25048,591813800,591813800_1788905116_188231343,USDCHF,1788905131,OFF,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:contract_manifest_hash+decision_input_hash+python.family_profile_version+python.model_id+python.provider_id+runtime_input_hash|session_transition|request_state:is_buy+po3.htf_choch+po3.htf_mss+po3.liquidity_kind+po3.structure_type+po3.sweep_side+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,591813800_1788837043_120154281_1788868471_USDCHF_13915,611.0166666666667,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_dispute_unresolved,True,ABSTAIN,
591813800_1788925102_208218984_1788925148_USDCHF_26912,591813800,591813800_1788925102_208218984,USDCHF,1788925148,ASIA,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:runtime_input_hash|session_transition|price_drift,591813800_1788905116_188231343_1788905132_USDCHF_25048,333.6166666666667,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_dispute_unresolved,True,ABSTAIN,
591813800_1788925102_208218984_1788925757_USDCHF_27536,591813800,591813800_1788925102_208218984,USDCHF,1788925757,ASIA,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,591813800_1788925102_208218984_1788925148_USDCHF_26912,10.15,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_dispute_unresolved,True,ABSTAIN,
591813800_1788925102_208218984_1788926968_USDCHF_9402,591813800,591813800_1788925102_208218984,USDCHF,1788926968,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,591813800_1788925102_208218984_1788925757_USDCHF_27536,20.183333333333334,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_dispute_unresolved,True,ABSTAIN,
591813800_1788925102_208218984_1788928180_USDCHF_15641,591813800,591813800_1788925102_208218984,USDCHF,1788928180,ASIA,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,591813800_1788925102_208218984_1788926968_USDCHF_9402,20.2,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_dispute_unresolved,True,ABSTAIN,
591813800_1788925102_208218984_1788929402_USDCHF_28995,591813800,591813800_1788925102_208218984,USDCHF,1788929401,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,591813800_1788925102_208218984_1788928180_USDCHF_15641,20.35,0.0,FULL_STRUCTURED,ai_approved,APPROVE,True,luna,stored,analyst_approve_critic_pass,False,APPROVE,
