id,audit_request_id,candidate_index,setup_family,setup_taxonomy_enum,entry_branch,decision_state,analyst_decision_state,python_final_allow,final_resolver_reason,rejection_codes,historical_evidence_state,repeatability_status,repeatability_required_live,missing_required_evidence,missing_confirmations,reasons,summary,llm_quality_score
,591813800_1788837043_120154281_1788863033_GOLD_25582,6,,MICRO_RANGE_REENTRY,,REJECT,REJECT,False,,"[""structural_contradiction"", ""adverse_history"", ""poor_clearance""]",ADVERSE,,,[],[],Reject: range containment is contradicted by expansion-dominant regime and immediate opposing imbalance; exact historical analogues are mostly stop-outs.,"Reject: the range-reentry thesis is contradicted by expansion-dominant conditions, while the nearby opposing imbalance and adverse exact analogues materially undermine containment and follow-through.",3.1
,591813800_1788837043_120154281_1788863033_USDCHF_213,0,,MICRO_NESTED_CONTINUATION,,REJECT,REJECT,False,,"[""THESIS_CONTRADICTION"", ""WEAK_CONTINUATION""]",ADVERSE,,,"[""nested entry""]","[""Clear continuation evidence""]","Reject: the declared nested-continuation thesis conflicts with the non-continuation FVG state and weak continuation score; this is a qualitative structural contradiction, not a numeric cutoff.",Reject: the continuation thesis is contradicted by the supplied non-continuation FVG state and weak continuation score; nearby opposing imbalance further reduces follow-through.,4.2
,591813800_1788837043_120154281_1788863033_USDCHF_213,3,,MICRO_BREAKER_RETEST,,ABSTAIN,ABSTAIN,False,,"[""SEQUENCE_UNRESOLVED""]",SUPPORTIVE,,,"[""breaker formation"", ""clean retest""]","[""Explicit breaker formation"", ""Clean retest confirmation""]","Abstain: the breaker thesis is plausible and historical outcomes are supportive, but required formation and clean-retest evidence is unresolved; weak retest quality prevents a capital decision.","Abstain: historical analogues are supportive, but the mandatory breaker formation and clean-retest sequence is not sufficiently demonstrated and retest quality is weak.",5.4
,591813800_1788837043_120154281_1788863033_USDCHF_213,6,,MICRO_RANGE_REENTRY,,REJECT,REJECT,False,,"[""THESIS_CONTRADICTION"", ""MISSING_MANDATORY_EVIDENCE""]",ADVERSE,,,"[""range identity"", ""range excursion"", ""range reentry""]","[""Range identity"", ""Range excursion"", ""Range reentry""]","Reject: range reentry requires compression and containment, but the supplied regime is expansion-dominant and the mandatory range sequence is absent; this is a direct thesis contradiction.","Reject: the range-reentry thesis is directly contradicted by the expansion-dominant regime, and the required range sequence is not demonstrated.",2.8
,591813800_1788837043_120154281_1788863637_GBPUSD_28273,0,,MICRO_BREAKER_RETEST,,ABSTAIN,ABSTAIN,False,,[],MIXED,,,[],"[""Cleaner retest response.""]","ABSTAIN: the required breaker sequence is observed and the current target is feasible, but the weak retest and only moderate alignment leave post-entry behavior uncertain.","Sequence and virgin breaker evidence are present, but retest quality is weak and context is mixed. Keep-current target is feasible, yet execution follow-through is not sufficiently clear for approval.",6.2
,591813800_1788837043_120154281_1788863637_GBPUSD_28273,1,,MICRO_NESTED_CONTINUATION,,REJECT,REJECT,False,,"[""structural_thesis_conflict""]",ADVERSE,,,[],[],"REJECT: the setup thesis requires established expansion resumption, but supplied fields identify a reversal FVG and zero continuation score.","The candidate claims nested continuation, but the supplied FVG is explicitly reversal-type and continuation score is zero. Historical evidence is adverse, so the thesis is structurally contradicted.",3.3
,591813800_1788837043_120154281_1788863637_GBPUSD_28273,2,,MICRO_RANGE_REENTRY,,REJECT,REJECT,False,,"[""structural_thesis_conflict""]",ADVERSE,,,[],[],"REJECT: the range-reentry thesis requires compression and containment, while the supplied regime is expansion-dominant with strong displacement.","Range reentry requires compression and containment, but the observed regime is expansion-dominant with strong displacement. Historical outcomes are mostly adverse, directly contradicting the thesis.",2.6
,591813800_1788837043_120154281_1788863637_USDCHF_24069,0,,MICRO_NESTED_CONTINUATION,,REJECT,REJECT,False,,"[""THESIS_CONTRADICTION""]",MIXED,,,[],[],Reject because the stated continuation thesis is contradicted by the supplied reversal FVG context and low continuation score.,"Reject: the candidate claims nested continuation, but the supplied FVG is explicitly reversal-context with continuation false and weak continuation scoring.",3.5
,591813800_1788837043_120154281_1788863637_USDCHF_24069,1,,MICRO_BREAKER_RETEST,,ABSTAIN,APPROVE,False,,[],SUPPORTIVE,,,[],[],"Approve cautiously: the breaker-retest thesis is supported by the declared branch, displacement, virgin state, feasible current target, and supportive historical analogues.","Approve cautiously: breaker-retest taxonomy, displacement, virgin structure, feasible current target, and supportive same-branch analogues align; retest quality and clearance remain risks.",6.3
,591813800_1788837043_120154281_1788863637_USDCHF_24069,2,,MICRO_RANGE_REENTRY,,REJECT,REJECT,False,,"[""REGIME_CONTRADICTION""]",ADVERSE,,,[],[],"Reject because range reentry requires compression and containment, while the supplied market regime is strongly expansion-dominant.","Reject: range reentry requires containment, but the supplied regime is expansion-dominant with low compression; same-branch historical outcomes are adverse.",2.8
,591813800_1788837043_120154281_1788864242_GOLD_27532,3,,MICRO_FVG_MID_REVERSAL,,ABSTAIN,ABSTAIN,False,,[],ADVERSE,,,[],"[""Clean acceptance away from the opposing HTF imbalance.""]","Mandatory micro sequence is present and the FVG remains virgin, but target arbitration is execution-sensitive because the fresh HTF obstacle blocks the stronger liquidity route. No capital approval.","Sequence and virgin midpoint FVG are valid, but a fresh nearby HTF opposing imbalance makes continuation to the feasible session-low target uncertain. Abstain rather than force an unstable route.",7.2
,591813800_1788837043_120154281_1788864242_GOLD_27532,5,,MICRO_RANGE_REENTRY,,REJECT,REJECT,False,,"[""THESIS_CONTRADICTION"", ""OBSTACLE_CLEARANCE""]",ADVERSE,,,[],"[""Sustained containment and rejection back inside a stable range.""]","Reject: the family thesis requires range or compression, while expansion dominates. The immediately adjacent fresh obstacle further contradicts a clean reentry path.","The declared range-reentry thesis is contradicted by an expansion-dominant regime. A fresh opposing imbalance is only 0.0394R away, while the relevant historical analogue set is adverse.",2.8
,591813800_1788837043_120154281_1788864242_GOLD_27532,7,,MICRO_BREAKER_RETEST,,ABSTAIN,ABSTAIN,False,,[],MIXED,,,[],"[""Clear rejection and displacement away from the nearby opposing imbalance.""]","Breaker evidence and analogues are supportive, but the fresh obstacle is 0.0231R away and the only feasible target yields 0.9404R. Abstain because the plan may not survive execution.","The breaker-retest sequence is declared and the zone remains virgin, with supportive analogues. However, the fresh obstacle is nearly adjacent and the only feasible target offers sub-1R, so execution is not robust.",6.0
,591813800_1788837043_120154281_1788864846_GOLD_23491,3,,MICRO_FVG_MID_REVERSAL,,ABSTAIN,APPROVE,False,,[],MIXED,,,[],[],"Approve only the deterministic midpoint branch: sequence and FVG state are valid, costs are small, and keep_current is feasible. The fresh HTF obstacle and adverse priors justify reduced risk.","Complete micro FVG midpoint sequence is observed, with virgin valid FVG, strong displacement, structural stop, and feasible current target. Nearby HTF opposition and mixed history warrant reduced size.",7.8
,591813800_1788837043_120154281_1788864846_GOLD_23491,5,,MICRO_RANGE_REENTRY,,REJECT,REJECT,False,,"[""structural_thesis_contradiction"", ""near_obstacle_failure_risk""]",ADVERSE,,,[],[],"Reject because the setup thesis is structurally contradicted: expansion dominates the supplied regime, while the range-reentry family requires compression and containment. Target feasibility does not repair that conflict.","Reject: the range-reentry thesis requires compression and containment, but the supplied regime is expansion-dominant. The close opposing imbalance and adverse analogue/prior evidence reinforce the structural contradiction.",3.1
,591813800_1788837043_120154281_1788864846_GOLD_23491,7,,MICRO_BREAKER_RETEST,,REJECT,REJECT,False,,"[""missing_mandatory_family_evidence"", ""target_path_obstruction""]",SUPPORTIVE,,,"[""breaker formation"", ""clean retest""]","[""Independent breaker formation evidence"", ""Independent clean retest evidence""]","Reject because the breaker family contract requires formation and clean retest, yet the supplied structured evidence only identifies the taxonomy and a low retest-quality value without proving those mandatory events.","Reject: despite supportive breaker analogues and strong displacement, the mandatory breaker-formation and clean-retest sequence is not independently established by the supplied structured evidence.",4.2
,591813800_1788837043_120154281_1788864846_USDCHF_17086,0,,MICRO_BREAKER_RETEST,,ABSTAIN,ABSTAIN,False,,[],MIXED,,,[],"[""Stronger retest acceptance."", ""Clearer opposing-obstacle clearance.""]","Valid micro breaker thesis and tradable FVG, but retest quality is poor and the nearby fresh opposing imbalance makes post-entry continuation unclear. Abstain pending stronger confirmation.","The breaker and virgin FVG remain structurally valid, but weak retest quality, moderate alignment, and nearby opposing liquidity make follow-through too uncertain for capital.",5.2
,591813800_1788837043_120154281_1788864846_USDCHF_17086,1,,MICRO_RANGE_REENTRY,,REJECT,REJECT,False,,"[""THESIS_CONTRADICTED"", ""ADVERSE_HISTORY""]",ADVERSE,,,[],"[""Verified compression and containment."", ""Confirmed range rejection.""]","Reject: the candidate claims containment and reentry, while structured regime evidence is expansion-dominant. Historical analogues are also adverse, reinforcing the current structural contradiction.",The range-reentry thesis is contradicted by the expansion-dominant regime and adverse analogue outcomes. The setup should not be traded as containment or reentry.,2.8
,591813800_1788837043_120154281_1788864846_USDCHF_17086,6,,MICRO_NESTED_CONTINUATION,,ABSTAIN,ABSTAIN,False,,[],MIXED,,,[],"[""Clear continuation-context FVG."", ""Stronger parent-child alignment."", ""Confirmed expansion follow-through.""]","Expansion supports continuation, but the FVG is explicitly reversal-context and continuation score is weak. Parent-child alignment is unresolved, so the setup cannot be approved or rejected solely on numeric weakness.","Expansion supports continuation, but the supplied FVG is explicitly reversal-context and continuation quality is weak. The parent-child thesis is therefore unresolved rather than tradeable.",4.4
,591813800_1788837043_120154281_1788864847_GBPCAD_31084,1,,MICRO_NESTED_CONTINUATION,,REJECT,REJECT,False,,"[""ai_veto_structural_contradiction""]",MIXED,,,[],[],"Reject: the required sequence exists, but continuation is contradicted by reversal FVG labeling and low continuation quality; synthetic target crosses a nearby opposing obstacle.","The mandatory nested sequence is present, but the continuation thesis is contradicted by reversal FVG context and weak continuation evidence; the target also crosses a nearby obstacle.",4.8
,591813800_1788837043_120154281_1788864847_GBPCAD_31084,3,,MICRO_SESSION_REENTRY,,REJECT,REJECT,False,,"[""ai_veto_structural_contradiction""]",ADVERSE,,,[],[],"Reject: session reentry requires range or transition, while compression is low and expansion dominates. Same-family historical outcomes are adverse and target crosses an obstacle.","The session-reentry sequence is structurally supplied, but the setup thesis is contradicted by expansion-dominant conditions and adverse same-family analogues; this is not a contained reentry.",3.9
,591813800_1788837043_120154281_1788864847_GBPCAD_31084,4,,MICRO_FVG_MID_REVERSAL,,ABSTAIN,ABSTAIN,False,,[],ADVERSE,,,[],[],"Abstain: midpoint reversal evidence is coherent, but the only feasible target is a synthetic fallback crossing a nearby obstacle, while same-family historical outcomes are adverse.","The midpoint reversal thesis and mandatory evidence are supported, with a fresh virgin FVG and strong sequence. Abstain because the only feasible target crosses a nearby obstacle and history is adverse.",6.1
